City,State,Year,accommodation_food,admin_support,agriculture,arts_entertainment,construction,education,finance,healthcare,information,management,manufacturing,mining,other_services,professional_services,real_estate,retail,transportation,utilities,wholesale
Gatlinburg,TN,2019,0.0,0.06666666666666667,,0.02631578947368421,0.2727272727272727,,-0.08333333333333333,-0.375,,,0.05263157894736842,,0.027777777777777776,-0.14285714285714285,-0.04878048780487805,-0.0684931506849315,0.25,,
Georgetown,SC,2019,-0.1206896551724138,-0.07317073170731707,0.0,-0.058823529411764705,0.0975609756097561,-0.4,-0.045454545454545456,0.0,0.0,,-0.04,,-0.0425531914893617,0.019230769230769232,0.0,0.01680672268907563,0.05263157894736842,0.0,-0.07142857142857142
Georgetown,TX,2019,0.09929078014184398,0.10465116279069768,-0.16666666666666666,-0.06451612903225806,0.05058365758754864,0.10810810810810811,0.007575757575757576,0.08547008547008547,-0.05714285714285714,0.0,-0.05263157894736842,0.0,0.07142857142857142,0.03571428571428571,0.03305785123966942,0.042735042735042736,-0.09615384615384616,,0.033707865168539325
Germantown,TN,2019,0.08,-0.04285714285714286,,0.14285714285714285,0.058823529411764705,-0.05263157894736842,-0.024193548387096774,0.004405286343612335,0.14285714285714285,0.0,-0.16666666666666666,,0.019230769230769232,-0.09448818897637795,0.038461538461538464,-0.012195121951219513,0.08333333333333333,,0.022222222222222223
Gilbert,AZ,2019,0.045662100456621,0.04381443298969072,0.0,0.25,0.06537102473498234,0.1595744680851064,0.015957446808510637,0.07921928817451206,0.07692307692307693,0.1,0.037037037037037035,,0.07197943444730077,0.06675224646983312,0.0916030534351145,0.012962962962962963,0.10869565217391304,,0.010101010101010102
Glen Allen,VA,2019,0.0,0.0,,0.21052631578947367,-0.012345679012345678,0.16666666666666666,0.040983606557377046,0.028089887640449437,-0.0684931506849315,-0.047619047619047616,0.0,,0.0330188679245283,0.04846938775510204,0.0078125,-0.016597510373443983,0.06060606060606061,-0.4,0.08571428571428572
Glendale,AZ,2019,0.04142011834319527,0.003215434083601286,,0.06578947368421052,0.07129455909943715,-0.05263157894736842,0.024242424242424242,0.03654080389768575,-0.1076923076923077,0.2222222222222222,-0.014925373134328358,,0.02050113895216401,0.0024449877750611247,0.03861003861003861,0.0026490066225165563,0.045454545454545456,,0.0
Glendale,CA,2019,0.006741573033707865,0.009216589861751152,0.0,0.12704918032786885,0.02099737532808399,0.06451612903225806,0.007978723404255319,0.029596412556053813,0.020161290322580645,-0.058823529411764705,0.045454545454545456,,0.0117096018735363,0.03510436432637571,0.029177718832891247,0.015552099533437015,-0.046511627906976744,,0.02304147465437788
Glenwood Springs,CO,2019,-0.034782608695652174,0.020833333333333332,,0.0,-0.03424657534246575,-0.2,0.04878048780487805,0.05952380952380952,0.0,0.0,0.125,0.0,-0.058823529411764705,0.03289473684210526,-0.031746031746031744,-0.03759398496240601,0.2,0.5,0.038461538461538464
Golden,CO,2019,0.042105263157894736,0.0967741935483871,-0.25,0.0,0.028169014084507043,-0.04081632653061224,0.0,0.06043956043956044,0.1875,-0.19230769230769232,0.009009009009009009,0.0,0.03626943005181347,-0.013157894736842105,-0.03488372093023256,0.0034482758620689655,-0.058823529411764705,-0.1,0.025806451612903226
Goleta,CA,2019,-0.012738853503184714,0.06779661016949153,-0.16666666666666666,-0.058823529411764705,0.027777777777777776,0.09090909090909091,0.0,0.02857142857142857,0.0,0.09090909090909091,0.0,-0.25,-0.031578947368421054,-0.007874015748031496,0.0,0.0,0.037037037037037035,,-0.03571428571428571
Gonzales,LA,2019,0.022727272727272728,0.018518518518518517,,0.0,0.028846153846153848,0.0,0.015151515151515152,-0.009900990099009901,0.1,-0.1,0.16666666666666666,0.0,-0.030927835051546393,0.05194805194805195,0.0,0.05429864253393665,0.043478260869565216,0.0,0.046153846153846156
Goodyear,AZ,2019,0.06944444444444445,0.08333333333333333,,0.09523809523809523,0.1,0.027777777777777776,-0.06741573033707865,0.05113636363636364,0.3,0.0,0.03125,,0.10344827586206896,0.06993006993006994,0.08490566037735849,0.025806451612903226,0.020833333333333332,,-0.13157894736842105
Goose Creek,SC,2019,-0.011363636363636364,0.0851063829787234,,0.0,0.05128205128205128,-0.1111111111111111,-0.05660377358490566,-0.045454545454545456,-0.2222222222222222,-0.4,0.23076923076923078,,-0.09411764705882353,0.0136986301369863,0.029411764705882353,0.07920792079207921,-0.14285714285714285,0.0,-0.05555555555555555
Graham,WA,2019,0.14285714285714285,0.0,0.0,,-0.00980392156862745,0.3333333333333333,0.0,-0.11538461538461539,,,0.0,,0.09375,0.0,0.0,0.030303030303030304,0.23529411764705882,0.0,-0.07692307692307693
Grand Prairie,TX,2019,0.025362318840579712,0.041379310344827586,,0.36,0.05217391304347826,-0.13636363636363635,0.02877697841726619,0.006734006734006734,0.05,-0.045454545454545456,0.04142011834319527,,-0.010714285714285714,0.10695187165775401,0.02702702702702703,0.008849557522123894,0.022935779816513763,,-0.03951367781155015
Grand Rapids,MI,2019,0.01694915254237288,0.0,,-0.006993006993006993,0.030254777070063694,-0.026845637583892617,0.01272264631043257,-0.0034393809114359416,0.0380952380952381,-0.007518796992481203,-0.008415147265077139,,-0.012669683257918552,0.000835421888053467,0.02575107296137339,0.0022935779816513763,-0.02280130293159609,-0.14285714285714285,-0.022727272727272728
Grapevine,TX,2019,0.021164021164021163,0.12195121951219512,,0.0,-0.009009009009009009,0.0,0.0625,-0.031496062992125984,0.029411764705882353,-0.08333333333333333,0.041666666666666664,-0.16666666666666666,0.008333333333333333,-0.011406844106463879,0.016129032258064516,0.03691275167785235,0.03355704697986577,,-0.03333333333333333
Grayson,GA,2019,0.13793103448275862,0.125,,0.0,-0.06818181818181818,-0.2222222222222222,0.0,0.034482758620689655,0.16666666666666666,,,,-0.027777777777777776,-0.09375,0.07692307692307693,0.0,0.18181818181818182,,0.0
Greeley,CO,2019,-0.03017241379310345,0.072,-0.42857142857142855,-0.125,0.0703125,0.0,-0.023952095808383235,0.03323262839879154,0.08333333333333333,0.1875,-0.03409090909090909,0.018867924528301886,-0.01606425702811245,0.0,0.012269938650306749,0.0,-0.03571428571428571,0.14285714285714285,-0.01680672268907563
Greensboro,NC,2019,0.04161849710982659,-0.001984126984126984,,0.03787878787878788,0.04783258594917788,0.058333333333333334,-0.028963414634146343,0.010626992561105207,-0.011560693641618497,0.0,-0.02112676056338028,,0.010514018691588784,-0.0028544243577545195,-0.009124087591240875,0.002365930599369085,-0.02909090909090909,0.0,-0.026706231454005934
Greensburg,PA,2019,-0.049689440993788817,-0.09090909090909091,,-0.058823529411764705,0.009174311926605505,-0.05,0.056,-0.05654761904761905,-0.034482758620689655,0.0,-0.05172413793103448,,-0.016483516483516484,-0.031578947368421054,-0.04477611940298507,0.01,0.06451612903225806,0.125,0.0
Greenville,SC,2019,0.010062893081761006,-0.0288659793814433,,-0.0916030534351145,0.039399624765478425,0.03816793893129771,0.002881844380403458,0.05653710247349823,0.02564102564102564,0.053763440860215055,0.017006802721088437,,0.011251758087201125,0.008169934640522876,0.041176470588235294,0.008665511265164644,-0.02127659574468085,-0.125,-0.038539553752535496
Greenville,TX,2019,-0.06818181818181818,0.4,,-0.08333333333333333,0.11538461538461539,0.25,0.04,0.046511627906976744,-0.045454545454545456,0.0,-0.027777777777777776,,0.04854368932038835,-0.08163265306122448,-0.044444444444444446,0.09090909090909091,0.6363636363636364,,0.05263157894736842
Greenwood,IN,2019,0.01639344262295082,0.024193548387096774,,0.0,0.016666666666666666,0.07407407407407407,-0.012269938650306749,0.0,0.0,-0.125,-0.022727272727272728,,-0.01507537688442211,0.056179775280898875,-0.03125,-0.005797101449275362,0.08888888888888889,0.0,0.0
Greer,SC,2019,-0.014184397163120567,0.038461538461538464,-0.25,0.18181818181818182,0.007905138339920948,0.0,-0.031496062992125984,0.11688311688311688,-0.045454545454545456,0.0,0.061224489795918366,,0.020618556701030927,0.0045662100456621,0.04918032786885246,0.017857142857142856,0.038461538461538464,,-0.02564102564102564
Gregory,TX,2019,,,,,0.0,,,,,,0.5,,,0.0,,,,,0.0
Grimes,IA,2019,0.04,-0.03333333333333333,,-0.16666666666666666,0.060240963855421686,0.0,-0.17647058823529413,0.037037037037037035,-0.14285714285714285,,-0.16666666666666666,,0.058823529411764705,-0.11538461538461539,0.0625,0.1388888888888889,0.07692307692307693,,-0.02040816326530612
Groton,CT,2019,-0.030927835051546393,-0.07142857142857142,,0.2,0.0,-0.1111111111111111,0.03125,-0.010309278350515464,-0.1875,,0.1111111111111111,,0.0136986301369863,0.012658227848101266,-0.08823529411764706,0.0,0.0,,0.0
Grove City,OH,2019,0.03731343283582089,0.041666666666666664,,-0.1,0.052083333333333336,-0.23076923076923078,0.0,0.012658227848101266,0.05263157894736842,-0.1,-0.02702702702702703,,-0.017699115044247787,0.058823529411764705,-0.06,0.041379310344827586,0.0,,0.0
Grovetown,GA,2019,0.26666666666666666,0.07142857142857142,,0.6666666666666666,-0.05,0.0,0.1111111111111111,0.5789473684210527,-0.16666666666666666,,0.0,,0.1282051282051282,-0.13043478260869565,0.06666666666666667,-0.041666666666666664,0.058823529411764705,,-0.041666666666666664
Guerneville,CA,2019,-0.058823529411764705,,,,0.09523809523809523,,,-0.1111111111111111,,,,,-0.1111111111111111,-0.16666666666666666,0.1111111111111111,-0.05555555555555555,,,
Gulf Breeze,FL,2019,0.0,-0.028169014084507043,,0.16666666666666666,0.05263157894736842,0.07142857142857142,0.018867924528301886,0.0743801652892562,0.07692307692307693,,-0.18181818181818182,,0.05333333333333334,-0.007142857142857143,0.044444444444444446,0.0380952380952381,0.21428571428571427,,-0.08823529411764706
Half Moon Bay,CA,2019,-0.03225806451612903,0.034482758620689655,,0.07692307692307693,-0.09259259259259259,0.14285714285714285,0.13333333333333333,0.06896551724137931,0.0,,0.1,,0.057692307692307696,0.056338028169014086,-0.03571428571428571,-0.043478260869565216,0.2,,-0.06666666666666667
Hamburg,NY,2019,-0.009615384615384616,0.21951219512195122,,0.05263157894736842,-0.059322033898305086,0.2,0.0,-0.03636363636363636,0.1111111111111111,0.0,0.06666666666666667,,-0.008620689655172414,-0.04,-0.03333333333333333,0.0,0.14285714285714285,,0.0
Hampton,GA,2019,0.05405405405405406,0.1,,0.2857142857142857,0.04,0.0,0.0,0.034482758620689655,0.2,,0.0,,0.07692307692307693,0.16,0.13636363636363635,-0.045454545454545456,0.17647058823529413,,0.08333333333333333
Hampton,VA,2019,0.052,-0.06779661016949153,,0.15151515151515152,0.03535353535353535,0.07407407407407407,-0.043478260869565216,0.04044117647058824,0.04,-0.125,-0.03571428571428571,,-0.05639097744360902,-0.007220216606498195,0.06086956521739131,-0.00516795865633075,0.2391304347826087,,-0.05714285714285714
Hanover,MA,2019,0.07317073170731707,-0.1,,0.1111111111111111,-0.043010752688172046,0.0,-0.07407407407407407,0.03333333333333333,0.2,0.0,0.08695652173913043,,0.04838709677419355,-0.0625,-0.1111111111111111,0.0,-0.1111111111111111,,0.04
Hanover,MD,2019,-0.038461538461538464,-0.1038961038961039,,0.18181818181818182,-0.021739130434782608,0.0,-0.041666666666666664,-0.07407407407407407,-0.05714285714285714,0.13333333333333333,-0.041666666666666664,,0.10909090909090909,0.006211180124223602,0.02702702702702703,-0.037037037037037035,0.1320754716981132,,0.0
Happy Valley,OR,2019,-0.043478260869565216,0.17857142857142858,,0.17647058823529413,0.01098901098901099,-0.09090909090909091,0.11764705882352941,0.05,-0.16666666666666666,-0.25,0.2,,-0.0273972602739726,0.05970149253731343,-0.06779661016949153,0.0364963503649635,0.05263157894736842,,-0.03333333333333333
Harvey,LA,2019,0.08536585365853659,0.21052631578947367,,0.0,-0.028985507246376812,-0.2,0.03225806451612903,0.0,0.0,0.16666666666666666,-0.02564102564102564,0.125,-0.010416666666666666,-0.0625,0.0,-0.031446540880503145,-0.021739130434782608,,-0.12857142857142856
Hastings,FL,2019,,0.5,,,0.15384615384615385,,0.0,,,,,,0.0,0.0,,-0.09090909090909091,,,0.0
Hawthorne,CA,2019,-0.04032258064516129,-0.08823529411764706,,0.29411764705882354,0.08163265306122448,-0.15384615384615385,0.0,0.0111731843575419,0.1935483870967742,-0.1,-0.1,,0.05921052631578947,0.023529411764705882,0.08,0.007042253521126761,0.045454545454545456,,-0.0125
Hayward,CA,2019,-0.030726256983240222,-0.018691588785046728,,0.0,0.04523809523809524,0.037037037037037035,-0.0707070707070707,0.01,-0.1111111111111111,0.16,-0.007407407407407408,,0.022922636103151862,-0.0029154518950437317,-0.0049504950495049506,-0.004464285714285714,0.07851239669421488,,-0.015717092337917484
Hazlet,NJ,2019,0.0196078431372549,0.0625,,0.0,-0.034482758620689655,0.0,-0.04,0.039473684210526314,-0.16666666666666666,,-0.09090909090909091,,0.02631578947368421,0.058823529411764705,0.0,0.015384615384615385,-0.18181818181818182,,-0.043478260869565216
Healdsburg,CA,2019,-0.08641975308641975,-0.1111111111111111,0.16666666666666666,0.125,-0.012345679012345678,0.0,0.0,0.01694915254237288,0.0,,0.034482758620689655,,-0.06349206349206349,0.05555555555555555,0.0,-0.09565217391304348,0.125,,0.0
Henderson,NV,2019,0.022813688212927757,0.0071090047393364926,0.0,0.05339805825242718,-0.013015184381778741,0.10476190476190476,0.02231237322515213,0.024891774891774892,0.04285714285714286,-0.02564102564102564,0.11290322580645161,,-0.006289308176100629,0.0556640625,0.03669724770642202,0.004201680672268907,0.11382113821138211,,0.003663003663003663
Henrico,VA,2019,0.06140350877192982,0.036290322580645164,,-0.0379746835443038,0.017456359102244388,0.1111111111111111,0.0,0.0,0.0,0.0,0.022727272727272728,,0.009009009009009009,-0.005272407732864675,0.06563706563706563,-0.024725274725274724,0.046875,0.0,0.020242914979757085
Hercules,CA,2019,0.0,0.23076923076923078,,,0.0,,0.0,-0.02,,,0.0,,0.2,0.0,0.2222222222222222,-0.11764705882352941,0.1,,0.0
Herriman,UT,2019,0.14285714285714285,0.08,,0.4,0.0763888888888889,0.05263157894736842,0.125,0.11475409836065574,-0.16666666666666666,0.5,-0.14285714285714285,,0.18181818181818182,0.08256880733944955,0.08955223880597014,0.24444444444444444,0.3684210526315789,,-0.3333333333333333
Hialeah,FL,2019,0.007220216606498195,0.02459016393442623,,-0.11392405063291139,0.03598691384950927,0.010416666666666666,0.03488372093023256,0.020520915548539857,0.036036036036036036,-0.23809523809523808,-0.04921259842519685,0.0,-0.013192612137203167,0.01107419712070875,0.018223234624145785,-0.02702702702702703,-0.0069767441860465115,0.0,0.007874015748031496
Highland City,FL,2019,,,,,,,,1.6666666666666667,,,,,,,,,,,
Hillsboro,OR,2019,0.047058823529411764,-0.010101010101010102,-0.5,0.12,0.09154929577464789,0.1951219512195122,-0.07017543859649122,0.011461318051575931,-0.15,-0.0625,0.012269938650306749,,-0.0045871559633027525,0.013513513513513514,0.006756756756756757,-0.013157894736842105,-0.0967741935483871,,-0.03546099290780142
Hilton Head Island,SC,2019,0.027450980392156862,0.006097560975609756,,0.09375,0.004830917874396135,0.0,-0.009900990099009901,0.05,0.0,0.125,0.16,,-0.02666666666666667,0.0,0.010676156583629894,-0.015209125475285171,0.125,,0.06451612903225806
Hingham,MA,2019,-0.08333333333333333,0.0,,0.15384615384615385,-0.13157894736842105,0.1,0.034482758620689655,0.04,0.75,0.0,0.06666666666666667,,0.04225352112676056,-0.006944444444444444,0.02631578947368421,0.06474820143884892,0.1,,-0.037037037037037035
Hiram,GA,2019,0.015625,-0.09523809523809523,,0.16666666666666666,0.0,-0.375,-0.023809523809523808,0.03571428571428571,0.0,,0.0,,-0.016666666666666666,0.08571428571428572,0.034482758620689655,0.0,-0.18181818181818182,,-0.15384615384615385
Holly Springs,GA,2019,,,,,,,,,,,,,0.0,,,,,,
Holly Springs,NC,2019,0.13559322033898305,-0.09259259259259259,,-0.18181818181818182,0.03488372093023256,0.15384615384615385,0.12195121951219512,0.10416666666666667,0.16666666666666666,,0.0,,0.07936507936507936,0.0,0.15384615384615385,0.02666666666666667,0.3333333333333333,,0.0
Hollywood,FL,2019,0.0011389521640091116,0.046242774566473986,,0.049019607843137254,0.02763157894736842,0.03825136612021858,0.031746031746031744,0.025517241379310347,0.0330188679245283,-0.0196078431372549,0.03278688524590164,,-0.002145922746781116,0.01686874011597259,0.01991465149359886,-0.002183406113537118,-0.006211180124223602,,0.0
Homestead,FL,2019,0.05102040816326531,0.03389830508474576,,0.09523809523809523,0.051829268292682924,0.058823529411764705,-0.02564102564102564,-0.011527377521613832,-0.09523809523809523,0.0,0.0,,0.023923444976076555,0.06470588235294118,0.039603960396039604,0.044226044226044224,0.08888888888888889,0.0,0.024390243902439025
Honolulu,HI,2019,0.00900360144057623,-0.03017241379310345,0.6666666666666666,-0.02040816326530612,-0.013937282229965157,0.008368200836820083,-0.002677376171352075,-0.015441630636195183,-0.0041841004184100415,-0.05421686746987952,-0.05555555555555555,,-0.012099213551119177,-0.012514220705346985,-0.02145922746781116,-0.028872848417545807,-0.002857142857142857,0.0,-0.01576872536136662
Houston,TX,2019,0.026371456776195176,0.012738853503184714,,0.0038510911424903724,0.01099585062240664,0.04489337822671156,0.0009740892265731541,0.0014980410232772528,-0.02570093457943925,-0.05384615384615385,-0.015281173594132029,-0.06511056511056511,-0.0006944444444444445,0.012810318932767913,0.011736049601417184,-0.0032334554860961413,0.01588628762541806,0.08018867924528301,-0.006951508986096982
Hudson,NY,2019,-0.03333333333333333,-0.05,,0.1875,0.2222222222222222,0.0,0.08,0.011904761904761904,-0.16666666666666666,0.0,0.06060606060606061,,0.0,0.022222222222222223,-0.12,0.032520325203252036,-0.08695652173913043,,0.05
