Deal ID,Property ID,Status,Type,Subtype,Features,Hotel Franchise,Market,Date,Property Name,Address,City,State,Country,Postal Code,Unit Count,sf,Yr Built,Yr Renov,Est Completion,# Bldgs,# Floors,Land Area (acres),Occupancy,Prop/Deal,Price ($),Currency,$/Units,$/sf,$/MW,Price Qualifier,Partial Interest,Partial Inv Vol ($),Cap Rate,Cap Rate Qualifier,Owner/Buyer,Buyer's Broker,Seller,Seller's Broker,Lender,Comments or Notes,Latitude,Longitude,County,Submarket,MSA,CBSA,APN,Deed,Beds,Units
3527129,3489081,Sale,Apartment,Garden,,,Austin,Nov-21,Cypress McKinney Falls Apartments,7000 Janes Ranch Rd,Austin,TX,United States,78744,264,"261,096",2020,,,,3,20.00,,1 of 1,n/a,$,,,0,est,,n/a,,,Carter Funds,,"Daniel Corp, CNL Financial Group",,KeyCorp ($41m approx),Garden property; prior land sale: Jun-19; ,30.165382,-97.731255,Travis County,Austin South,640,12420,"851666, 851665, 298099",2021264915; 264916,,Between 200 - 300 Units
3299703,3224009,Sale,Apartment,Mid/Highrise,,,Lansing,Nov-21,Volaris Lansing,3600 Dunckel Rd,Lansing,MI,United States,48910,286,,2020,2021,,4,4,12.10,88%,1 of 1,"74,000,000.00",$,"258,741",,0,confm'd,,"74,000,000",4.2%,unwrtn,Trilogy RE Group,,Waypoint Real Estate Investments,Colliers,Fannie Mae ($44m approx),88% occ.;Mid/Highrise property; prior land sale: Jan-19 ($5.8m); ,42.688330,-84.500711,Ingham County,"Lansing-East Lansing, MI",4040,29620,"010136362145, 010136352801, 01-01-36-352-061",52158; 52162,,Between 200 - 300 Units
3283865,,Sale,Apartment,,,,,Nov-21,Waypoint Sunbelt Apartment Portfolio 2021,1 of 9 properties,,,,,"2,357",,,,,,,,,,"70,976,706.1  of 520,467,000.0 ",,,,,confm'd,,,,,Kushner Companies,,Waypoint Real Estate Investments,Eastdil Secured,,9 property portfolio.,,,,,,,,,,Greater than 400 Units
3283865,3231463,Sale,Apartment,Garden,,,New Orleans,Nov-21,The Mason Fremaux Park,1640 Town Center Pkwy,Slidell,LA,United States,70458,276,,2020,,,,3,,,1 of 9,"70,976,706.10",$,"257,162",,0,alloc'd,,"70,976,706",,,Kushner Companies,,Waypoint Real Estate Investments,Eastdil Secured,,Garden property; ,30.257572,-89.762714,St. Tammany Parish,New Orleans - Other,5560,35380,,,,Between 200 - 300 Units
3299459,,Sale,Apartment,,,,,Nov-21,Ram Realty FL Apartment Portfolio 2021,2 of 2 properties,,,,,600,,,,,,,,,,"181,453,000.00",,,,,confm'd,,,,,Cortland,,Ram Realty Partners,Cushman & Wakefield,Truist ($87m alloc'd),2 property portfolio.,,,,,,,,,,Greater than 400 Units
3299459,3197289,Sale,Apartment,Garden,,,Miami/Dade Co,Nov-21,Cortland South Kendall,15520 SW 127th Ave,Miami,FL,United States,33177,408,"516,800",2020,,,18,3,18.14,,1 of 2,"160,273,000.00",$,"392,826",310,0,confm'd,,"160,273,000",,,Cortland,,Ram Realty Partners,Cushman & Wakefield,Truist ($87m alloc'd),"Garden property; to be Residential- Apartment; bought for renovation; prior land sale: Jul-14 ($21.6m); $834,755/Buildable Unit",25.624619,-80.398744,Miami-Dade County,Miami - Proper,5000,33100,"3059260170140, 3059260000060",,,Greater than 400 Units
3299459,3223735,Sale,Apartment,Garden,,,Miami/Dade Co,Nov-21,Mareas at Botanica Phase 2,SW 127th Ave,Miami,FL,United States,33177,192,,2023,,2023 Q1,9,3,8.12,,1 of 2,"21,180,000.00",$,"110,313",,0,confm'd,,"21,180,000",,,Cortland,,Ram Realty Partners,Cushman & Wakefield,Truist ($12m alloc'd),Garden property; ,25.622123,-80.399001,Miami-Dade County,Miami - Proper,5000,33100,3059260170155,,,Between 100 - 200 Units
3283579,3204505,Sale,Apartment,Garden,student hsng,,"All Others - GA,NC,SC,TN,KY",Nov-21,Signature Hartwell Village,13060 Clemson Blvd,Seneca,SC,United States,29678,185,,2021,,,4,3,3.25,100%,1 of 1,"53,155,000.00",$,"287,324",,0,confm'd,,"53,155,000",,,Nuveen Global Cities REIT,,Preiss Company,,"Allstate Insurance Co ($30m approx), Allstate Insurance Co ($30m approx)",100% occ.;Garden/student hsng property; 433 beds; prior land sale: Feb-20 ($3.5m);  Nuveen = 96.5%;,34.688816,-82.860405,Oconee County,All Others - SC,,,"2270001002, 2270002001",,433,Between 100 - 200 Units
3299525,3223807,Sale,Apartment,Mid/Highrise,,,Austin,Nov-21,Cromwell at Plum Creek,Cromwell Dr,Kyle,TX,United States,78640,263,"222,773",2021,,,4,"4, 3",,98%,1 of 1,"56,580,000.00",$,"215,133",254,0,apprsl,,"56,580,000",,private,,,,CBRE,Fannie Mae ($29m approx),98% occ.;Mid/Highrise property; ,30.023888,-97.874612,Hays County,Austin - Other,640,12420,R147908,,,Between 200 - 300 Units
3282053,3202751,Sale,Apartment,Mid/Highrise,,,Los Angeles,Nov-21,Millennium South Bay,12540 Crenshaw Blvd,Hawthorne,CA,United States,90250,230,,2020,,,,6,2.53,,1 of 1,"144,000,000.00",$,"626,087",,0,confm'd,,"144,000,000",,,"CSCDA, Standard Communities, Faring Capital",,Dinerstein Cos,JLL,,"Mid/Highrise property; street retail (3,100 sf); prior sale: Feb-18 ($18.2m); ",33.918834,-118.326196,Los Angeles County,East LA / Long Beach,4480,31080,"4056032020, 4056032021, 4056032044",,,Between 200 - 300 Units
3287243,3208545,Sale,Apartment,Mid/Highrise,,,Tampa,Nov-21,Arabelle Clearwater,19400 US Hwy 19 N,Clearwater,FL,United States,33764,314,,2021,,,10,4,16.97,,1 of 1,"116,301,000.00",$,"370,385",,0,confm'd,,"116,301,000",,,Ares Real Estate Income Trust,,Wood Partners,Walker & Dunlop,,Mid/Highrise property; prior land sale: Dec-19 ($10.9m); ,27.949014,-82.731991,Pinellas County,Clearwater/Largo,8280,45300,"192916000001400100, 19-29-16-00000-140-0100",403611; 021847002130,,Between 300 - 400 Units
3306011,,Sale,Apartment,,,,,Nov-21,TPA Southeast Apartment Portfolio 2021,1 of 2 properties,,,,,359,,,,,,,,,,"21,581,309.5  of 93,070,000.0 ",,,,,confm'd,,,,,Stockbridge,,TPA Group,Eastdil Secured,,2 property portfolio.,,,,,,,,,,Between 300 - 400 Units
3306011,3231859,Sale,Apartment,Garden,townhouse,,Greenville,Nov-21,Addison Place,4149 Anderson Mill Rd,Spartanburg,SC,United States,29301,123,,2020,,,24,2,18.15,,1 of 2,"21,581,309.50",$,"175,458",,0,alloc'd,,"21,581,310",,,Stockbridge,,TPA Group,Eastdil Secured,,Garden/townhouse property; prior sale: May-20 (m); ,34.910313,-82.003563,Spartanburg County,Spartanburg,3160,,"6240007400, 6-24-00-074.00",,,Between 100 - 200 Units
3278727,3198879,Sale,Apartment,Garden,,,"Greeley, CO",Nov-21,Ten West Greeley Apartments,6600 8th St,Greeley,CO,United States,80634,264,"232,848",2021,,,,3,10.17,100%,1 of 1,"80,000,000.00",$,"303,030",344,0,approx,,"80,000,000",,,Summit Mgmt Services,,Saunders Construction,JLL,Huntington Nat'l Bk ($53m approx),100% occ.;Garden property; Tenants: single tenant; ,40.422720,-104.785576,Weld County,"Greeley, CO",3060,24540,"R8948151, R8949260, R8963458",4781012; 4781013,,Between 200 - 300 Units
3288599,3210607,Sale,Apartment,Garden,subsidized,,All Others - Plains States,Nov-21,Whisper Ridge,5910 S Graystone Ave,Sioux Falls,SD,United States,57108,221,,2020,,,2,3,32.99,99%,1 of 1,"31,800,000.00",$,"143,891",,0,apprsl,,"31,800,000",4.6%,unwrtn,,,Lloyd Companies,JLL,Freddie Mac 2022-KF128 ($23m approx),99% occ.;Garden/subsidized property; 221 Low-Income Units; ,43.490181,-96.672207,Lincoln County,All Others - SD,,43620,280.50.07.4040,,,Between 200 - 300 Units
3297687,3221377,Sale,Apartment,Mid/Highrise,,,Inland Empire,Nov-21,Alta Upland,1160 E 19th St,Upland,CA,United States,91784,203,,2021,,,2,4,5.78,,1 of 1,"117,000,000.00",$,"576,355",,0,confm'd,,"117,000,000",,,Virtu Investments,,Wood Partners,Cushman & Wakefield,"First Republic Bank ($75m approx), First Republic Bank ($17m approx)",Mid/Highrise property; prior land sale: Apr-19 ($11.1m); ,34.131268,-117.635459,San Bernardino County,San Bernardino,6780,40140,"104412201, 1044-122-03-0000",11534; 11531; 11532; 11533,,Between 200 - 300 Units
3275499,3195343,Sale,Apartment,Mid/Highrise,,,Orlando,Nov-21,The Westerly,13324 Flamingo Crossings Blvd,Winter Garden,FL,United States,34787,352,"348,832",2020,,,6,4,16.00,,1 of 1,"123,500,000.00",$,"350,852",354,0,confm'd,,"123,500,000",,,Ortsac Capital Group,,"Fore Property, PCCP LLC",Newmark,Nationwide Insurance ($71m approx),Mid/Highrise property; ,28.374334,-81.616627,Orange County,Orlando - Proper,5960,36740,"272428000000011, 27-24-28-7810-01-000",746990,,Between 300 - 400 Units
3318605,3247103,Sale,Apartment,Garden,,,All Others - PA,Nov-21,Riverside Foundry,421 W Market St,Marietta,PA,United States,17547,172,"181,119",2020,,,4,3,8.84,94%,1 of 1,"39,000,000.00",$,"226,744",215,0,confm'd,,"39,000,000",4.6%,quoted,Goldcrest Properties,Rosewood,Inch & Co,Rosewood,Fannie Mae ($31m approx),94% occ.;Garden property; ,40.054578,-76.562821,Lancaster County,All Others - PA,,29540,"4200879700000, 420-06405-0-0000",6653533; 6653534,,Between 100 - 200 Units
3282063,3202761,Sale,Apartment,Mid/Highrise,,,San Jose,Nov-21,Silver,333 Sunol St,San Jose,CA,United States,95126,268,,2020,,,1,6,2.40,91%,1 of 1,"132,400,000.00",$,"494,030",,0,confm'd,Majority,"76,792,000",,,Essex Property Trust,,"Republic Family of Cos, Barry Swenson Builder",JLL,Commonwealth Annuity ($100m approx),91% occ.;Mid/Highrise property; seller retained interest; partial interest (58%); prior land sale: Apr-15 ($16.5m); ,37.321557,-121.906616,Santa Clara County,San Jose - Proper,7400,41940,26414134,,,Between 200 - 300 Units
3337893,3269667,Sale,Apartment,Garden,subsidized,,Columbus,Nov-21,Adams Pointe,941 Taylor Station Rd,Columbus,OH,United States,43230,108,,2021,,,,3,,99%,1 of 1,"15,800,000.00",$,"146,296",,0,apprsl,,"15,800,000",5.0%,unwrtn,Adams Pointe Apartments LLC,,Adams Pointe LLC,,Freddie Mac 2022-KF130 ($12m approx),99% occ.;Garden/subsidized property; 105 Low-Income Units; ,40.000146,-82.835934,Franklin County,Columbus - Proper,1840,18140,"170000770, 170000078, 170000814",,,Between 100 - 200 Units
3269423,3188669,Sale,Apartment,Garden,,,Dallas,Nov-21,Fitzroy Village Creek,200 Village Creek Pkwy,Burleson,TX,United States,76028,210,,2021,,,3,3,11.95,,1 of 1,"40,250,000.00",$,"191,667",,0,confm'd,,"40,250,000",,,QVT Mount Auburn Cap,,Renfro Multifamily Partners LP,Walker & Dunlop,,Garden property; ,32.545676,-97.310773,Johnson County,Dallas Other,2800,19100,"126-4540-01010, 126000402145, 126110400182",44654; 44655,,Between 200 - 300 Units
3276561,3196471,Sale,Apartment,Mid/Highrise,,,Austin,Nov-21,Nexus East,720 Airport Blvd,Austin,TX,United States,78702,352,"277,200",2020,,,,4,8.39,90%,1 of 1,n/a,$,,,0,est,,n/a,,,Treeline Partners,,"Delta Development, Ardent Residential",Newmark,Athene Annuity - Apollo ($70m approx),90% occ.;Mid/Highrise property; ,30.253055,-97.694191,Travis County,I-35 East,640,12420,190128,257848; 257849,,Between 300 - 400 Units
3278723,3198875,Sale,Apartment,Mid/Highrise,townhouse,,Chicago,Nov-21,Buckingham Place,800 E Northwest Hwy,Des Plaines,IL,United States,60016,267,,2020,,,25,"5, 3",20.70,,1 of 1,"85,600,000.00",$,"320,599",,0,confm'd,,"85,600,000",,,"PLT Buckingham LLC, Silver Buckingham LLC, 601W Companies",,Nicholas & Associates,Newmark,,Mid/Highrise/townhouse property; prior land sale: Jan-13 ($6.0m); ,42.049603,-87.904144,Cook County,Chicago - Proper,1600,,"09182150040000, 09171000380000, 09171000390000, 09182150040000, 09-17-107-026-0000",33616013,,Between 200 - 300 Units
3281955,3202649,Sale,Apartment,Mid/Highrise,,,Atlanta,Nov-21,565 Hank by Windsor,521 Capitol Ave SE,Atlanta,GA,United States,30312,306,,2020,,,1,5,,,1 of 1,"109,000,000.00",$,"356,209",,0,confm'd,,"109,000,000",,,GID,,"Kayne Anderson, Carter",Cushman & Wakefield,,"Mid/Highrise property; street retail (8,000 sf); ",33.739274,-84.387281,Fulton County,Fulton,520,12060,"14 0075  LL0010, 14 0053  LL001, 14 0053  LL0016",,,Between 300 - 400 Units
3318475,3246909,Sale,Apartment,Mid/Highrise,,,No NJ,Nov-21,Central & Oak,10 Oak St,East Rutherford,NJ,United States,07073,208,"273,000",2020,,,7,4,7.32,95%,1 of 1,"80,250,000.00",$,"385,817",294,0,approx,,"80,250,000",4.3%,unwrtn,Inland RE Group,,Sterling Properties,Bluegate Partners,"Fannie Mae ($45m approx), KeyCorp ($45m approx)",95% occ.;Mid/Highrise property; prior land sale: Sep-18 ($9.7m); ,40.840900,-74.103900,Bergen County,Bergen/Passaic,875,35620,"0212_26_1, 1200026000000001, 12-00026-0000-00001-01",8728; 004545001422; 8729; 004545001434,,Between 200 - 300 Units
3275369,3195211,Sale,Apartment,Mid/Highrise,,,Philadelphia,Nov-21,Luxor West Chester,956 S Matlack St,West Chester,PA,United States,19382,205,,2021,,,1,4,4.00,,1 of 1,"65,000,000.00",$,"317,073",,0,confm'd,,"65,000,000",,,Broadshore Capital Partners,,Westrum Development,Berkadia,,Mid/Highrise property; ,39.943625,-75.583588,Chester County,Chester/Delaware,6160,37980,"5207 00250200, 52-007-0025.0200",11888571; 010749000638,,Between 200 - 300 Units
3302805,3227799,Sale,Apartment,Mid/Highrise,,,Dallas,Nov-21,The Jackson At Viridian,4101 Viridian Village Dr,Arlington,TX,United States,76040,340,"317,639",2021,,,,4,55.44,,1 of 1,n/a,$,,,0,est,,n/a,,private,HF Investment Inc,Marcus & Millichap,All Storage Mansfield LLC,Marcus & Millichap,,Mid/Highrise property; ,32.799618,-97.095307,Tarrant County,Ft Worth,2800,19100,"41541952, 42574925",,,Between 300 - 400 Units
3259733,3177633,Sale,Apartment,Garden,,,Corpus Christi,Nov-21,Ariza Corpus Christi,3902 Cimarron Blvd,Corpus Christi,TX,United States,78414,286,"238,000",2020,,,1,3,9.56,96%,1 of 1,"50,000,000.00",$,"174,825",210,0,apprsl,,"50,000,000",5.0%,unwrtn,Ariza Corpus Owner LLC,,Cypressbrook Co,,Freddie Mac 2022-KF131 ($37m approx),96% occ.;Garden property; ,27.664747,-97.376783,Nueces County,Corpus Christi,1880,18580,"247600210010, 247600210015, 571383",60763,,Between 200 - 300 Units
3299345,3223619,Sale,Apartment,Garden,,,Austin,Nov-21,Yaupon by Windsor,7870 US-290,Austin,TX,United States,78736,300,"261,936",2021,,,,3,,97%,1 of 1,n/a,$,,,0,est,,n/a,,private,Institutional Multifamily Partners LLC,,Ardent Residential,CBRE,Hartford Fire Insurance ($48m approx),97% occ.;Garden property; ,30.230739,-97.885738,Travis County,Austin South,640,12420,859324,,,Between 200 - 300 Units
3304163,3229389,Sale,Apartment,Mid/Highrise,,,Houston,Nov-21,Radius West,1721 Greenhouse Rd,Houston,TX,United States,77084,361,,2021,,,,4,17.75,,1 of 1,"76,750,000.00",$,"212,604",,0,confm'd,,"76,750,000",,,TTI,,McCann,Newmark,,Mid/Highrise property; ,29.788544,-95.706764,Harris County,Houston - Proper,3360,26420,1338270010001,,,Between 300 - 400 Units
3276617,3196527,Sale,Apartment,Mid/Highrise,,,Dallas,Nov-21,The Jameson at the Bluffs,701 N Hampton St,Fort Worth,TX,United States,76102,387,"332,820",2021,,,9,4,4.47,,1 of 1,n/a,$,,,0,est,,n/a,,private,Buchanan Street Prtnrs,Marcus & Millichap,Stonehawk Capital,Marcus & Millichap,,Mid/Highrise property; prior sale: Sep-17; ,32.765931,-97.327168,Tarrant County,Fort Worth - CBD,2800,19100,"01001663, 01001620, 01001639, 01001671, 01001736, 01001779, 01001655, 01001752, 01001825, 01001868, 04668774, 04668782, 04668790, 04668804, 04668812",,,Between 300 - 400 Units
3371613,3310109,Sale,Apartment,Garden,,,Palm Beach Co,Nov-21,Town Lantana,1001 Water Tower Wy,Lantana,FL,United States,33462,360,"333,500",2020,,,15,3,16.12,,1 of 1,n/a,$,,,0,est,,n/a,,,Blackstone,,Related Companies,Cushman & Wakefield,,Garden property; prior land sale: Nov-18 ($14.8m); ,26.590387,-80.062215,Palm Beach County,Boynton Beach,8960,33100,40434433000005020,,,Between 300 - 400 Units
3275341,3195181,Sale,Apartment,Mid/Highrise,,,Orlando,Nov-21,The Lodge at Hamlin,15601 New Independence Pkwy,Winter Garden,FL,United States,34787,250,"268,636",2020,,,8,4,18.26,,1 of 1,"89,900,000.00",$,"359,600",335,0,confm'd,,"89,900,000",,,Richland Communities,,Boyd Development Corp,Cushman & Wakefield,Ameris Bank ($50m approx),Mid/Highrise property; ,28.475246,-81.618506,Orange County,Orlando - Proper,5960,36740,"272321000000003, 27-23-21-2719-03-000",710927; 734042,,Between 200 - 300 Units
3283695,3204629,Sale,Apartment,Garden,,,No NJ,Nov-21,The Landing,727 Rte 36,Hazlet,NJ,United States,07730,172,"185,000",2021,,,9,3,17.04,95%,1 of 1,"60,000,000.00",$,"348,837",324,0,apprsl,,"60,000,000",4.2%,unwrtn,Inland Institutional Capital LLC,,Highview Homes,JLL,Fannie Mae ($32m approx),95% occ.;Garden property; ,40.437412,-74.171318,Monmouth County,Mercer/Monmouth,5190,35620,"1800068  1300026, 18-00068-13-00026",4891; 009571007441,,Between 100 - 200 Units
3296421,3219889,Sale,Apartment,Mid/Highrise,,,Houston,Nov-21,Town Center Lofts,7204 Town Center Blvd,Rosenberg,TX,United States,77471,309,,2021,,,,,,,1 of 1,n/a,$,,,0,est,,n/a,,,"Heitman, Redwood Capital Group",,Sueba USA,Berkadia,,Mid/Highrise property; ,29.550371,-95.756344,Fort Bend County,Fort Bend/Waller,3360,26420,"1858010010010901, 1858-01-001-0010-901",,,Between 300 - 400 Units
3327173,3256959,Sale,Apartment,Mid/Highrise,,,Los Angeles,Nov-21,24 North,9254 Winnetka Ave,Los Angeles,CA,United States,91311,186,,2020,,,1,5,23.03,98%,1 of 1,"88,100,000.00",$,"473,656",,0,apprsl,,"88,100,000",3.7%,unwrtn,MGA Entertainment,,,,Freddie Mac 2022-K138 ($49m approx),98% occ.;Mid/Highrise property; ,34.238397,-118.570188,Los Angeles County,Valley / Tri-Cities,4480,31080,"2761001097, 2761-001-097",,,Between 100 - 200 Units
3255025,3172729,Sale,Apartment,Garden,,,Baton Rouge,Nov-21,Sweetwater Apartments,3476 Sweetwater Blvd,Addis,LA,United States,70710,276,,2020,,,,3,,94%,1 of 1,"69,000,000.00",$,"250,000",,0,approx,,"69,000,000",4.6%,unwrtn,Passco Companies,,Stoa Group,,Fannie Mae ($34m approx),94% occ.;Garden property; ,30.376686,-91.253998,West Baton Rouge Parish,Baton Rouge - Other,760,12940,014700041200,,,Between 200 - 300 Units
3256987,3174793,Sale,Apartment,Mid/Highrise,,,Dallas,Nov-21,Westerly,411 W Commerce St,Dallas,TX,United States,75208,331,"270,758",2021,,,1,7,3.86,,1 of 1,"92,000,000.00",$,"277,946",340,0,approx,,"92,000,000",,,Equity Residential,,Toll Brothers,,,Mid/Highrise property; prior land sale: Aug-17; ,32.773820,-96.830247,Dallas County,Dallas Co,1920,19100,"006821000023A0000, 006821000022A0000",,,Between 300 - 400 Units
3251653,3168877,Sale,Apartment,Mid/Highrise,,,Charlotte,Nov-21,VIDA Apartments,210 Main St,Kannapolis,NC,United States,28081,289,"466,200",2021,,,2,5,2.69,,1 of 1,"59,000,000.00",$,"204,152",127,0,approx,,"59,000,000",,,Denholtz Associates,Rosewood,"Lansing Melbourne Group, Goldman Sachs",Rosewood,,"Mid/Highrise property; street retail (20,000 sf); ",35.495643,-80.625927,Cabarrus County,Charlotte - East/Northeast,1520,16740,56136903110000,,,Between 200 - 300 Units
3268381,3187431,Sale,Apartment,Garden,"townhouse, condo mapped",,Palm Beach Co,Nov-21,Sealofts at Boynton Village,643 NW 11th St,Boynton Beach,FL,United States,33426,433,"525,708",2021,,,18,"2, 4",18.54,,1 of 1,"153,000,000.00",$,"353,349",291,0,confm'd,,"153,000,000",4.5%,past yr,Shidler Group,,"Morgan Group, Rockpoint Group",Newmark,"Harbor Group Int'l ($27m approx), HGI 2022-FL3 (CLO) ($52m approx)",Garden/condo mapped/townhouse property; prior land sale: Aug-18 ($19.5m); ,26.533448,-80.085183,Palm Beach County,Boynton Beach,8960,33100,"08434520350001010, 08434520350001020, 08434520350000380, 08434520350000390, 08434520350000370, 08434520350000400, 08434520350000410, 08434520350000420, 08434520350000430, 08434520350000440, 08434520350000450, 08434520350000460, 08434520350000470, 08434520350000480, 08434520350000490, 08434520350000500, 08434520350000510, 08434520350000520, 08434520350000530, 08434520350000180, 08434520350000170, 08434520350000550, 08434520350180010, 08434520350020040, 08434520350000970, 08434520350000540, 08434520350000160, 08434520350000150, 08434520350000140, 08434520350000130, 08434520350000110, 08434520350000120, 08434520350000100, 08434520350000090, 08434520350000080, 08434520350000560, 08434520350000570, 08434520350000580, 08434520350000590, 08434520350000600, 08434520350000610, 08434520350000620, 08434520350000630, 08434520350000650, 08434520350000660, 08434520350000670, 08434520350000680, 08434520350000640, 08434520350000690, 08434520350000700, 08434520350000710, 08434520350000070, 08434520350000060, 08434520350000050, 08434520350000040, 08434520350000030, 08434520350000020, 08434520350000010, 08434520350040000, 08434520350000860, 08434520350000850, 08434520350000840, 08434520350000830, 08434520350000820, 08434520350000810, 08434520350000800, 08434520350000780, 08434520350000790, 08434520350000760, 08434520350000770, 08434520350000750, 08434520350000740, 08434520350000730, 08434520350000720, 08434520350000980, 08434520350000990, 08434520350001000, 08434520350001030, 08434520350001040, 08434520350001050, 08434520350001060, 08434520350001070, 08434520350001080, 08434520350001090, 08434520350001100, 08434520350001110, 08434520350001120, 08434520350001130, 08434520350000960, 08434520350000950, 08434520350000940, 08434520350000930, 08434520350000920, 08434520350000910, 08434520350000900, 08434520350000880, 08434520350000870, 08434520350001150, 08434520350001140, 08434520350000890, 08-43-45-20-36-001-0000",545329; 033091000775,,Greater than 400 Units
